Id	MSSubClass	MSZoning	LotFrontage	LotArea	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtCond	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtFinType2	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	Heating	HeatingQC	CentralAir	Electrical	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	KitchenQual	TotRmsAbvGrd	Functional	Fireplaces	FireplaceQu	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	GarageQual	GarageCond	PavedDrive	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	PoolQC	Fence	MiscFeature	MiscVal	MoSold	YrSold	SaleType	SaleCondition	SalePrice	logMS	loglot	logBsmt	logfin	loghalf	logtot	loggar	logdeck	logporch	logpool	logMisc	transMS	translot	transBsmt	transfin	lowqualSF	transhalf	transtot	transdeck	transporch	transpool	transMisc	transgar	gragecars	BrkTil	CBlock	PConc	Slab	Stone	Wood	_INTO_
459	70	RM	NA	5100	Pave	Gr	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	2Story	8	7	1925	1996	Hip	CompShg	Stucco	Wd Shng	None	0	TA	Gd	PConc	TA	TA	No	Unf	0	Unf	0	588	588	GasA	Fa	Y	SBrkr	833	833	0	1666	0	0	1	0	3	1	Gd	7	Typ	1	Gd	Detchd	1925	Unf	1	228	TA	TA	Y	192	63	0	0	0	0	NA	MnPrv	NA	0	6	2008	WD	Normal	161000	4.248495242	8.536995819				1.945910149	0	5.257495372	4.143134726			8.366600265	8.537191878	0			0	2.645751311	13.85640646	7.937253933	0	0	1		0.305983836	0.15868176	0.10256302	0.140513877	0.258977342	0.033280166	BrkTil
460	50	RL	NA	7015	Pave	NA	IR1	Bnk	AllPub	Corner	Gtl	BrkSide	Norm	Norm	1Fam	1.5Fin	5	4	1950	1950	Gable	CompShg	MetalSd	MetalSd	BrkCmn	161	TA	TA	CBlock	TA	TA	No	LwQ	185	Unf	0	524	709	GasA	TA	Y	SBrkr	979	224	0	1203	1	0	1	0	3	1	Gd	5	Typ	1	TA	Detchd	1950	Unf	1	352	TA	TA	Y	0	0	248	0	0	0	NA	NA	NA	0	7	2009	WD	Normal	110000	3.912023005	8.855805993	5.220355825			1.609437912	0					7.071067812	8.855948534	13.60147051			0	2.236067978	0	0	0	0	1		0.305273255	0.281678545	0.061993875	0.268466934	0.029162043	0.053425349	BrkTil
461	60	FV	75	8004	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	Somerst	RRAn	Norm	1Fam	2Story	8	5	2009	2009	Gable	CompShg	VinylSd	VinylSd	Stone	110	Gd	TA	PConc	Gd	TA	No	GLQ	544	Unf	0	288	832	GasA	Ex	Y	SBrkr	832	1103	0	1935	1	0	2	1	3	1	TA	8	Typ	0	NA	BuiltIn	2009	Fin	2	552	TA	TA	Y	0	150	0	0	0	0	NA	NA	NA	0	12	2009	New	Partial	263435	4.094344562	8.987696696	6.298949247			2.079441542	0.693147181		5.010635294			7.745966692	8.987821625	23.32380758			0	2.828427125	0	12.24744871	0	0	1.414213562		0.135989599	0.13592726	0.352708909	0.058442845	0.233542281	0.083389105	PConc
462	70	RL	60	7200	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	SWISU	Feedr	Norm	1Fam	2Story	7	9	1936	2007	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	Gd	Gd	PConc	Gd	Gd	No	ALQ	350	BLQ	210	0	560	GasA	Ex	Y	SBrkr	575	560	0	1135	1	0	1	0	3	1	Gd	6	Typ	0	NA	Detchd	1971	RFn	2	576	TA	TA	Y	256	0	0	0	0	0	NA	MnPrv	NA	0	4	2009	WD	Normal	155000	4.248495242	8.881836305	5.857933155			1.791759469	0.693147181	5.545177445				8.366600265	8.881975184	18.70828693			0	2.449489743	16	0	0	0	1.414213562		0.118360187	0.194639152	0.32419982	0.111949262	0.046337674	0.204513906	PConc
463	20	RL	60	8281	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	5	1965	1965	Gable	CompShg	MetalSd	MetalSd	None	0	TA	TA	CBlock	TA	TA	No	Rec	553	BLQ	311	0	864	GasA	Gd	Y	SBrkr	864	0	0	864	0	0	1	0	3	1	TA	5	Typ	1	Po	Detchd	1965	Unf	1	360	TA	TA	Y	0	0	236	0	0	0	NA	GdWo	NA	0	12	2009	WD	Normal	62383	2.995732274	9.021719013	6.315358002			1.609437912	0					4.472135955	9.021839764	23.51595203			0	2.236067978	0	0	0	0	1		0.251616159	0.402729335	0.06568588	0.141838584	0.012126399	0.126003643	CBlock
464	70	RL	74	11988	Pave	NA	IR1	HLS	AllPub	Inside	Mod	Crawfor	Norm	Norm	1Fam	2Story	6	7	1934	1995	Hip	CompShg	Stucco	Stucco	None	0	TA	TA	CBlock	TA	TA	No	LwQ	326	Unf	0	389	715	GasA	Fa	Y	FuseA	849	811	0	1660	0	0	1	1	3	1	TA	6	Typ	1	Gd	Detchd	1939	Unf	1	240	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	8	2008	WD	Normal	188700	4.248495242	9.391661428	5.786897381			1.791759469	0					8.366600265	9.391744842	18.05547009			0	2.449489743	0	0	0	0	1		0.301500286	0.264006938	0.058285398	0.238559047	0.053955869	0.083692462	BrkTil
465	20	RL	60	8430	Pave	NA	Reg	HLS	AllPub	Inside	Mod	CollgCr	Norm	Norm	1Fam	1Story	5	5	1978	1978	Gable	CompShg	HdBoard	HdBoard	BrkFace	136	TA	TA	CBlock	Gd	TA	No	Rec	616	Unf	0	424	1040	GasA	TA	Y	SBrkr	1040	0	0	1040	0	0	2	0	3	1	TA	5	Typ	0	NA	NA		NA	0	0	NA	NA	Y	0	0	0	0	0	0	NA	NA	NA	0	8	2009	WD	Normal	124000	2.995732274	9.039552051	6.423246964			1.609437912						4.472135955	9.039670668	24.81934729			0	2.236067978	0	0	0	0	0		0.361143016	0.450615521	0.016966948	0.09461525	0.010359404	0.066299861	CBlock
466	120	RM	NA	3072	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Blmngtn	Norm	Norm	TwnhsE	1Story	7	5	2004	2004	Hip	CompShg	VinylSd	VinylSd	BrkFace	18	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	1375	1375	GasA	Ex	Y	SBrkr	1414	0	0	1414	0	0	2	0	2	1	Gd	6	Typ	1	TA	Attchd	2004	Fin	2	398	TA	TA	Y	144	20	0	0	0	0	NA	NA	NA	0	5	2006	WD	Normal	178740	4.787491743	8.030084094				1.791759469	0.693147181	4.9698133	2.995732274			10.95445115	8.030409562	0			0	2.449489743	12	4.472135955	0	0	1.414213562		0.143602338	0.116388147	0.292973144	0.23470741	0.147919303	0.064409657	PConc
467	20	RL	85	10628	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	7	5	1970	1970	Flat	Tar&Grv	Plywood	Plywood	None	0	TA	Gd	CBlock	TA	Gd	Gd	GLQ	778	Unf	0	499	1277	GasA	TA	Y	SBrkr	1277	0	0	1277	1	0	1	0	2	1	TA	5	Typ	1	Po	Attchd	1970	Unf	2	526	TA	TA	Y	0	0	0	0	176	0	NA	GdWo	NA	0	4	2007	WD	Normal	167000	2.995732274	9.271247307	6.656726524			1.609437912	0.693147181					4.472135955	9.271341394	27.89265136			0	2.236067978	0	0	0	0	1.414213562		0.099091621	0.307589044	0.185105037	0.093239943	0.005986484	0.308987872	Wood
468	70	RL	79	9480	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Artery	Norm	1Fam	2Story	5	7	1942	1995	Gable	CompShg	MetalSd	MetalSd	Stone	224	TA	TA	CBlock	TA	TA	No	LwQ	386	Unf	0	342	728	GasA	Ex	Y	SBrkr	888	756	0	1644	0	0	1	1	3	1	Gd	7	Typ	2	Gd	Attchd	1942	Unf	1	312	TA	TA	Y	168	0	0	0	0	0	NA	NA	NA	0	6	2007	WD	Normal	146500	4.248495242	9.156939595	5.95583737			1.945910149	0	5.123963979				8.366600265	9.157045075	19.6468827			0	2.645751311	12.9614814	0	0	0	1		0.279401597	0.249645893	0.085223542	0.13912498	0.102921786	0.143682203	BrkTil
469	20	RL	98	11428	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	8	5	2006	2006	Gable	CompShg	VinylSd	VinylSd	Stone	248	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	1626	1626	GasA	Ex	Y	SBrkr	1634	0	0	1634	0	0	2	0	3	1	Gd	7	Typ	1	Gd	Attchd	2006	RFn	3	866	TA	TA	Y	0	44	0	0	0	0	NA	NA	NA	0	5	2007	WD	Normal	250000	2.995732274	9.343821763				1.945910149	1.098612289		3.784189634			4.472135955	9.343909264	0			0	2.645751311	0	6.633249581	0	0	1.732050808		0.094823701	0.086446986	0.411105921	0.254041824	0.074252058	0.079329511	PConc
470	60	RL	76	9291	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	SawyerW	RRNe	Norm	1Fam	2Story	6	5	1993	1993	Gable	CompShg	HdBoard	HdBoard	BrkFace	120	Gd	TA	PConc	Gd	TA	No	GLQ	426	Unf	0	406	832	GasA	Ex	Y	SBrkr	832	878	0	1710	0	0	2	1	3	1	Gd	7	Typ	0	NA	Attchd	1993	RFn	2	506	TA	TA	Y	144	70	0	0	0	0	NA	NA	NA	0	6	2008	WD	Normal	187000	4.094344562	9.136801469	6.054439346			1.945910149	0.693147181	4.9698133	4.248495242			7.745966692	9.136909094	20.63976744			0	2.645751311	12	8.366600265	0	0	1.414213562		0.138688923	0.178167237	0.34468982	0.09012813	0.106339229	0.141986661	PConc
471	120	RL	NA	6820	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	StoneBr	Norm	Norm	TwnhsE	1Story	8	5	1985	1985	Gable	CompShg	HdBoard	HdBoard	None	0	Gd	TA	PConc	Gd	TA	Av	GLQ	368	BLQ	1120	0	1488	GasA	TA	Y	SBrkr	1502	0	0	1502	1	0	1	1	1	1	Gd	4	Typ	0	NA	Attchd	1985	RFn	2	528	TA	TA	Y	0	54	0	0	140	0	NA	NA	NA	0	6	2010	WD	Normal	212000	4.787491743	8.827614751	5.908082938			1.386294361	0.693147181		3.988984047			10.95445115	8.827761368	19.18332609			0	2	0	7.348469228	0	0	1.414213562		0.118300031	0.236925547	0.368370655	0.178922038	0.02465696	0.072824769	PConc
472	60	RL	92	11952	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NWAmes	PosA	Norm	1Fam	2Story	7	6	1977	1977	Mansa	WdShake	WdShing	Plywood	None	0	TA	TA	CBlock	Gd	TA	No	Unf	0	Unf	0	808	808	GasA	TA	Y	SBrkr	1161	808	0	1969	0	0	2	1	3	1	TA	8	Typ	1	Gd	Attchd	1977	RFn	2	534	TA	TA	Y	0	0	0	0	276	0	NA	NA	NA	0	11	2007	WD	Normal	190000	4.094344562	9.388653907				2.079441542	0.693147181					7.745966692	9.388737572	0			0	2.828427125	0	0	0	0	1.414213562		0.188938925	0.094793406	0.10973982	0.344449426	0.186993395	0.07508503	Slab
473	180	RM	35	3675	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	TwnhsE	SLvl	6	5	2005	2005	Gable	CompShg	VinylSd	VinylSd	BrkFace	80	TA	TA	PConc	Gd	TA	Gd	GLQ	459	Unf	0	88	547	GasA	Ex	Y	SBrkr	1072	0	0	1072	1	0	1	0	2	1	TA	5	Typ	0	NA	Basment	2005	RFn	2	525	TA	TA	Y	0	28	0	0	0	0	NA	NA	NA	0	6	2008	WD	Normal	148000	5.192956851	8.209308412	6.12905021			1.609437912	0.693147181		3.33220451			13.41640787	8.209580484	21.42428529			0	2.236067978	0	5.291502622	0	0	1.414213562		0.104851302	0.16223953	0.358358409	0.181561846	0.07130262	0.121686293	PConc
474	20	RL	11	14977	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	8	5	2006	2007	Gable	CompShg	VinylSd	VinylSd	BrkFace	304	Gd	TA	PConc	Ex	TA	Gd	GLQ	1350	Unf	0	626	1976	GasA	Ex	Y	SBrkr	1976	0	0	1976	1	0	2	0	2	1	Gd	7	Typ	1	Ex	Attchd	2006	RFn	3	908	TA	TA	Y	250	63	0	0	0	0	NA	NA	NA	0	7	2007	New	Partial	440000	2.995732274	9.61427097	7.207859871			1.945910149	1.098612289	5.521460918	4.143134726			4.472135955	9.614337737	36.74234614			0	2.645751311	15.8113883	7.937253933	0	0	1.732050808		0.009035524	0.071588762	0.3525714	0.003883088	0.003006758	0.559914468	Wood
475	120	RL	41	5330	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	StoneBr	Norm	Norm	TwnhsE	1Story	8	5	2000	2000	Gable	CompShg	CemntBd	CmentBd	None	0	Gd	TA	PConc	Gd	TA	Av	GLQ	1196	Unf	0	298	1494	GasA	Ex	Y	SBrkr	1652	0	0	1652	1	0	2	0	2	1	Ex	6	Typ	0	NA	Attchd	2000	RFn	2	499	TA	TA	Y	96	48	0	0	0	0	NA	NA	NA	0	8	2007	WD	Normal	251000	4.787491743	8.581106517	7.086737935			1.791759469	0.693147181	4.564348192	3.871201011			10.95445115	8.581294117	34.58323293			0	2.449489743	9.797958971	6.92820323	0	0	1.414213562		0.041945391	0.167143019	0.301849849	0.020313198	0.016921129	0.451827415	Wood
476	20	RL	80	8480	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	6	1963	1963	Hip	CompShg	HdBoard	HdBoard	None	0	TA	TA	CBlock	TA	TA	No	GLQ	630	Unf	0	340	970	GasA	TA	Y	SBrkr	970	0	0	970	1	0	1	0	2	1	TA	5	Typ	0	NA	Detchd	1996	Unf	2	624	TA	TA	Y	0	24	0	0	192	0	NA	NA	NA	0	7	2007	WD	Normal	132500	2.995732274	9.045465729	6.445719819			1.609437912	0.693147181		3.17805383			4.472135955	9.045583646	25.0998008			0	2.236067978	0	4.898979486	0	0	1.414213562		0.123565627	0.306900183	0.235587708	0.114124431	0.010255388	0.209566663	CBlock
477	20	RL	75	13125	Pave	NA	Reg	Lvl	AllPub	Inside	Mod	CollgCr	Norm	Norm	1Fam	1Story	6	5	1997	1998	Gable	CompShg	VinylSd	VinylSd	BrkFace	215	TA	TA	PConc	Gd	TA	Gd	GLQ	994	Unf	0	484	1478	GasA	Ex	Y	SBrkr	1493	0	0	1493	1	0	2	0	3	1	Gd	7	Typ	1	TA	Attchd	1997	Fin	2	508	TA	TA	Y	140	39	0	0	0	0	NA	NA	NA	0	4	2008	WD	Normal	208900	2.995732274	9.482274088	6.901737207			1.945910149	0.693147181	4.941642423	3.663561646			4.472135955	9.482350275	31.52776554			0	2.645751311	11.83215957	6.244997998	0	0	1.414213562		0.07051509	0.213467501	0.211600684	0.028993164	0.016006268	0.459417294	Wood
478	60	RL	10	13693	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2006	2006	Hip	CompShg	VinylSd	VinylSd	BrkFace	772	Ex	TA	PConc	Gd	TA	Av	Unf	0	Unf	0	2153	2153	GasA	Ex	Y	SBrkr	2069	574	0	2643	0	0	2	1	3	1	Ex	9	Typ	1	Gd	BuiltIn	2006	Fin	3	694	TA	TA	Y	414	84	0	0	0	0	NA	NA	NA	0	3	2007	WD	Normal	380000	4.094344562	9.524640032				2.197224577	1.098612289	6.025865974	4.430816799			7.745966692	9.52471306	0			0	3	20.34698995	9.16515139	0	0	1.732050808		0.038810616	0.03588738	0.576018576	0.039927504	0.246189264	0.06316666	PConc
479	20	RL	79	10637	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	8	5	2007	2008	Hip	CompShg	VinylSd	VinylSd	Stone	336	Gd	TA	PConc	Ex	TA	Gd	GLQ	1288	Unf	0	417	1705	GasA	Ex	Y	SBrkr	1718	0	0	1718	1	0	2	0	3	1	Gd	7	Typ	1	Gd	Attchd	2007	RFn	3	826	TA	TA	Y	208	44	0	0	0	0	NA	NA	NA	0	9	2009	WD	Normal	297000	2.995732274	9.272093768	7.160845907			1.945910149	1.098612289	5.33753808	3.784189634			4.472135955	9.272187775	35.88871689			0	2.645751311	14.4222051	6.633249581	0	0	1.732050808		0.010159895	0.068268751	0.329577544	0.005338001	0.003288754	0.583367056	Wood
480	30	RM	50	5925	Pave	NA	Reg	Bnk	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	4	7	1937	2000	Hip	CompShg	Stucco	Stucco	BrkCmn	435	TA	TA	BrkTil	Fa	TA	No	Rec	168	Unf	0	739	907	GasA	TA	Y	SBrkr	1131	0	0	1131	0	0	1	0	2	1	TA	7	Typ	0	NA	Detchd	1995	Unf	2	672	TA	TA	Y	0	72	0	0	0	0	NA	MnPrv	NA	0	3	2007	WD	Alloca	89471	3.401197382	8.686935966	5.123963979			1.945910149	0.693147181		4.276666119			5.477225575	8.687104728	12.9614814			0	2.645751311	0	8.485281374	0	0	1.414213562		0.203958383	0.15738799	0.247425782	0.189931845	0.129092333	0.072203668	PConc
481	20	RL	98	16033	Pave	NA	IR1	Lvl	AllPub	FR2	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2004	2005	Hip	CompShg	VinylSd	VinylSd	BrkFace	378	Gd	TA	PConc	Ex	TA	Gd	GLQ	1261	Unf	0	572	1833	GasA	Ex	Y	SBrkr	1850	0	0	1850	1	0	2	0	3	1	Gd	8	Typ	1	Gd	Attchd	2004	Fin	3	772	TA	TA	Y	519	112	0	0	0	0	NA	NA	NA	0	3	2006	WD	Normal	326000	2.995732274	9.682404377	7.139660336			2.079441542	1.098612289	6.251903883	4.718498871			4.472135955	9.682466747	35.51056181			0	2.828427125	22.7815715	10.58300524	0	0	1.732050808		0.006518253	0.050165752	0.549476034	0.001334258	0.006870091	0.385635613	PConc
482	20	RL	72	11846	Pave	NA	IR1	HLS	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2003	2004	Hip	CompShg	VinylSd	VinylSd	BrkFace	562	Gd	TA	PConc	Ex	TA	Gd	GLQ	1567	Unf	0	225	1792	GasA	Ex	Y	SBrkr	1792	0	0	1792	1	0	2	0	2	1	Ex	6	Typ	1	Gd	Attchd	2003	Fin	3	874	TA	TA	Y	206	49	0	0	0	0	NA	NA	NA	0	8	2006	WD	Normal	374000	2.995732274	9.379745537	7.356918242			1.791759469	1.098612289	5.327876169	3.891820298			4.472135955	9.37982995	39.58535083			0	2.449489743	14.35270009	7	0	0	1.732050808		0.005563368	0.06990816	0.281326202	0.002383627	0.000814885	0.640003759	Wood
483	70	RM	50	2500	Pave	Pa	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	1Fam	2Story	7	8	1915	2005	Gable	CompShg	Stucco	Stucco	None	0	Gd	TA	PConc	TA	TA	No	ALQ	299	Unf	0	611	910	GasA	Ex	Y	SBrkr	916	910	0	1826	1	0	1	1	4	1	Ex	7	Min2	1	Gd	Attchd	1915	Unf	1	164	Fa	Fa	Y	0	0	0	0	0	0	NA	NA	NA	0	6	2009	WD	Normal	155000	4.248495242	7.824046011	5.700443573			1.945910149	0					8.366600265	7.824445931	17.29161647			0	2.645751311	0	0	0	0	1		0.314101003	0.193934797	0.063928456	0.213465018	0.120166149	0.094404578	BrkTil
484	120	RM	32	4500	Pave	NA	Reg	Lvl	AllPub	FR2	Gtl	Mitchel	Norm	Norm	Twnhs	1Story	6	5	1998	1998	Hip	CompShg	VinylSd	VinylSd	BrkFace	116	TA	TA	PConc	Ex	TA	No	GLQ	897	Unf	0	319	1216	GasA	Ex	Y	SBrkr	1216	0	0	1216	1	0	2	0	2	1	TA	5	Typ	0	NA	Attchd	1998	Unf	2	402	TA	TA	Y	0	125	0	0	0	0	NA	NA	NA	0	5	2006	WD	Normal	164000	4.787491743	8.411832676	6.799055862			1.609437912	0.693147181		4.828313737			10.95445115	8.412054873	29.94995826			0	2.236067978	0	11.18033989	0	0	1.414213562		0.071484603	0.2151874	0.513514221	0.037881615	0.030352339	0.131579823	PConc
485	20	RL	NA	7758	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	7	1962	2001	Gable	CompShg	HdBoard	Plywood	None	0	TA	Gd	CBlock	TA	TA	No	ALQ	588	Unf	0	411	999	GasA	Gd	Y	SBrkr	999	0	0	999	1	0	1	0	3	1	Gd	6	Typ	0	NA	Detchd	1963	Unf	1	264	TA	TA	Y	0	132	0	0	0	0	NA	NA	NA	0	3	2007	WD	Normal	132500	2.995732274	8.956479848	6.376726948			1.791759469	0		4.882801923			4.472135955	8.956608739	24.24871131			0	2.449489743	0	11.48912529	0	0	1		0.295979486	0.374150593	0.140998737	0.068020404	0.059052863	0.061797918	CBlock
486	20	RL	80	9600	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1950	2007	Gable	CompShg	MetalSd	MetalSd	None	0	Gd	TA	CBlock	TA	TA	No	ALQ	607	Unf	0	506	1113	GasA	Gd	Y	SBrkr	1113	0	0	1113	0	0	1	0	3	1	Gd	5	Typ	1	Gd	Attchd	1950	Unf	1	264	TA	TA	Y	0	80	120	0	0	0	NA	NA	NA	0	7	2009	WD	Normal	147000	2.995732274	9.169518378	6.408528791			1.609437912	0		4.382026635			4.472135955	9.169622539	24.63736999			0	2.236067978	0	8.94427191	0	0	1		0.259643913	0.446412429	0.107209326	0.088251297	0.019291188	0.079191848	CBlock
487	20	RL	79	10289	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1965	1965	Hip	CompShg	MetalSd	MetalSd	BrkFace	168	TA	TA	CBlock	TA	TA	No	ALQ	836	Unf	0	237	1073	GasA	TA	Y	SBrkr	1073	0	0	1073	1	0	1	1	3	1	TA	6	Typ	0	NA	Attchd	1965	RFn	2	515	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	6	2007	WD	Normal	156000	2.995732274	9.238830642	6.728628613			1.791759469	0.693147181					4.472135955	9.238927829	28.91366459			0	2.449489743	0	0	0	0	1.414213562		0.097813976	0.253020213	0.16696705	0.079457839	0.010415366	0.392325556	Wood
488	20	RL	70	12243	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	NWAmes	Norm	Norm	1Fam	1Story	5	6	1971	1971	Gable	CompShg	Plywood	Plywood	None	0	TA	TA	CBlock	Gd	TA	Av	ALQ	998	Unf	0	486	1484	GasA	Gd	Y	SBrkr	1484	0	0	1484	0	0	2	0	3	1	TA	7	Typ	1	TA	Attchd	1971	Unf	2	487	TA	TA	Y	224	0	0	0	180	0	NA	NA	NA	0	2	2007	WD	Normal	175000	2.995732274	9.412709624	6.905753276			1.945910149	0.693147181	5.411646052				4.472135955	9.4127913	31.591138			0	2.645751311	14.96662955	0	0	0	1.414213562		0.052735351	0.176905455	0.167120591	0.02314638	0.010306491	0.569785733	Wood
489	190	RL	60	10800	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	2fmCon	1.5Fin	5	4	1900	1970	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	TA	Fa	CBlock	TA	Fa	No	BLQ	664	Unf	0	290	954	GasA	TA	N	FuseA	1766	648	0	2414	0	0	2	0	3	2	TA	10	Mod	1	Gd	Attchd	1970	Unf	2	520	TA	Fa	N	142	0	0	0	0	0	NA	NA	NA	0	5	2006	Con	Normal	160000	5.247024072	9.287301413	6.49828215			2.302585093	0.693147181	4.955827058				13.78404875	9.287394001	25.76819745			0	3.16227766	11.91637529	0	0	0	1.414213562		0.056963403	0.046929929	0.136267478	0.056395166	0.435496762	0.267947263	Stone
490	180	RM	21	1526	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	MeadowV	Norm	Norm	Twnhs	SFoyer	4	8	1970	2002	Gable	CompShg	CemntBd	CmentBd	None	0	TA	Gd	CBlock	Gd	TA	Av	GLQ	515	Unf	0	115	630	GasA	TA	Y	SBrkr	630	0	0	630	1	0	1	0	1	1	Gd	3	Typ	0	NA	Attchd	1970	Unf	1	286	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	5	2009	WD	Normal	86000	5.192956851	7.330405212	6.244166901			1.098612289	0					13.41640787	7.331060305	22.69361144			0	1.732050808	0	0	0	0	1		0.176758582	0.38402326	0.143573898	0.202324375	0.014903894	0.078415993	CBlock
491	160	RM	NA	2665	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	MeadowV	Norm	Norm	TwnhsE	2Story	5	6	1976	1976	Gable	CompShg	CemntBd	CmentBd	None	0	TA	TA	PConc	Gd	TA	Mn	Unf	0	Unf	0	264	264	GasA	TA	Y	SBrkr	616	688	0	1304	0	0	1	1	3	1	TA	4	Typ	1	Gd	BuiltIn	1976	Fin	1	336	TA	TA	Y	141	24	0	0	0	0	NA	NA	NA	0	6	2008	WD	Normal	115000	5.075173815	7.887959337				1.386294361	0	4.94875989	3.17805383			12.64911064	7.888334501	0			0	2	11.87434209	4.898979486	0	0	1		0.24913449	0.234946431	0.144308872	0.26984548	0.073027973	0.028736754	Slab
492	50	RL	79	9490	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Artery	Norm	1Fam	1.5Fin	6	7	1941	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	TA	TA	CBlock	TA	TA	No	BLQ	403	Rec	165	238	806	GasA	TA	Y	FuseA	958	620	0	1578	1	0	1	0	3	1	Fa	5	Typ	2	TA	Attchd	1941	Unf	1	240	TA	TA	Y	0	0	32	0	0	0	NA	MnPrv	NA	0	8	2006	WD	Normal	133000	3.912023005	9.157993892	5.998936562			1.609437912	0					7.071067812	9.15809926	20.0748599			0	2.236067978	0	0	0	0	1		0.274661666	0.348125623	0.066596828	0.20052475	0.020794149	0.089296985	CBlock
493	60	RL	10	15578	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	2006	2006	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	728	728	GasA	Gd	Y	SBrkr	728	728	0	1456	0	0	2	1	3	1	TA	8	Typ	0	NA	Attchd	2006	RFn	2	429	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	5	2006	New	Partial	172785	4.094344562	9.653614942				2.079441542	0.693147181					7.745966692	9.653679133	0			0	2.828427125	0	0	0	0	1.414213562		0.190444568	0.098302162	0.101334535	0.360469838	0.176254481	0.073194416	Slab
